,Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
1490,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-491.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1491,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-496.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1492,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-501.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1493,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-506.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1494,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-51.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1495,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-511.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1496,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-56.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1497,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-6.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1498,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-61.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1499,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-66.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1500,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-71.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1501,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-76.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1502,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-81.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1503,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-86.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1504,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-91.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
1505,Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-96.jpg,2023,3,8,8:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
